Gene,Normalised_RF,Tool
group_16526.fa.aln.tree,0.8653846153846154,Panaroo
group_12446.fa.aln.tree,0.7818181818181819,Panaroo
group_13349.fa.aln.tree,0.9545454545454546,Panaroo
group_4880.fa.aln.tree,0.8775510204081632,Panaroo
group_16765.fa.aln.tree,0.6638655462184874,Panaroo
group_18551.fa.aln.tree,0.7213114754098361,Panaroo
group_11717.fa.aln.tree,1.0,Panaroo
group_17321.fa.aln.tree,0.9183673469387755,Panaroo
group_11663.fa.aln.tree,0.8285714285714286,Panaroo
group_13586.fa.aln.tree,0.8018018018018018,Panaroo
group_5090.fa.aln.tree,0.8348623853211009,Panaroo
group_16275.fa.aln.tree,0.7142857142857143,Panaroo
group_13854.fa.aln.tree,0.9191919191919192,Panaroo
group_16029.fa.aln.tree,0.6612903225806451,Panaroo
group_11946.fa.aln.tree,0.9746835443037974,Panaroo
group_5426.fa.aln.tree,0.8787878787878788,Panaroo
group_14988.fa.aln.tree,0.8315789473684211,Panaroo
group_17286.fa.aln.tree,0.7657657657657657,Panaroo
group_14291.fa.aln.tree,0.7798165137614679,Panaroo
group_14463.fa.aln.tree,0.8148148148148148,Panaroo
group_3385.fa.aln.tree,0.8,Panaroo
group_19783.fa.aln.tree,0.8,Panaroo
group_12819.fa.aln.tree,0.8148148148148148,Panaroo
group_15837.fa.aln.tree,0.974025974025974,Panaroo
group_11631.fa.aln.tree,0.7586206896551724,Panaroo
group_8929.fa.aln.tree,1.0,Panaroo
group_13463.fa.aln.tree,0.8811881188118812,Panaroo
group_11719.fa.aln.tree,0.6638655462184874,Panaroo
group_14314.fa.aln.tree,0.88,Panaroo
group_14014.fa.aln.tree,0.8947368421052632,Panaroo
group_15391.fa.aln.tree,0.9207920792079208,Panaroo
group_3529.fa.aln.tree,0.7454545454545455,Panaroo
group_17212.fa.aln.tree,0.8787878787878788,Panaroo
group_11947.fa.aln.tree,0.9183673469387755,Panaroo
group_15505.fa.aln.tree,0.6869565217391305,Panaroo
group_16727.fa.aln.tree,0.7857142857142857,Panaroo
group_16266.fa.aln.tree,0.8775510204081632,Panaroo
group_7212.fa.aln.tree,0.8913043478260869,Panaroo
group_14523.fa.aln.tree,0.9238095238095239,Panaroo
group_19985.fa.aln.tree,0.9764705882352941,Panaroo
group_8179.fa.aln.tree,0.9354838709677419,Panaroo
group_14879.fa.aln.tree,0.875,Panaroo
group_12636.fa.aln.tree,0.6612903225806451,Panaroo
group_17533.fa.aln.tree,0.7857142857142857,Panaroo
group_3736.fa.aln.tree,0.8070175438596491,Panaroo
group_6315.fa.aln.tree,0.883495145631068,Panaroo
group_12453.fa.aln.tree,0.8888888888888888,Panaroo
group_1679.fa.aln.tree,0.7627118644067796,Panaroo
group_4466.fa.aln.tree,0.8383838383838383,Panaroo
group_17624.fa.aln.tree,0.8434782608695652,Panaroo
group_11884.fa.aln.tree,0.9736842105263158,Panaroo
group_13183.fa.aln.tree,0.8653846153846154,Panaroo
group_15128.fa.aln.tree,0.8666666666666667,Panaroo
group_13643.fa.aln.tree,0.7981651376146789,Panaroo
group_15753.fa.aln.tree,0.8857142857142857,Panaroo
group_11824.fa.aln.tree,0.82,Panaroo
group_14564.fa.aln.tree,0.8214285714285714,Panaroo
group_16073.fa.aln.tree,0.8446601941747572,Panaroo
group_4976.fa.aln.tree,0.8363636363636363,Panaroo
group_13363.fa.aln.tree,0.9487179487179487,Panaroo
group_16256.fa.aln.tree,0.8252427184466019,Panaroo
group_14615.fa.aln.tree,0.711864406779661,Panaroo
group_13753.fa.aln.tree,0.6974789915966386,Panaroo
group_13524.fa.aln.tree,0.875,Panaroo
group_14678.fa.aln.tree,0.7142857142857143,Panaroo
group_654.fa.aln.tree,0.6747967479674797,Panaroo
group_16023.fa.aln.tree,0.7815126050420168,Panaroo
group_1281.fa.aln.tree,0.6896551724137931,Panaroo
group_16844.fa.aln.tree,0.7962962962962963,Panaroo
group_15605.fa.aln.tree,0.7757009345794392,Panaroo
group_14721.fa.aln.tree,0.7142857142857143,Panaroo
group_4713.fa.aln.tree,0.9191919191919192,Panaroo
group_19226.fa.aln.tree,0.6460176991150443,Panaroo
group_12758.fa.aln.tree,0.7894736842105263,Panaroo
group_17870.fa.aln.tree,0.8058252427184466,Panaroo
group_1364.fa.aln.tree,0.7477477477477478,Panaroo
group_16182.fa.aln.tree,0.7272727272727273,Panaroo
group_15689.fa.aln.tree,0.8214285714285714,Panaroo
group_7915.fa.aln.tree,1.0,Panaroo
group_8930.fa.aln.tree,1.0,Panaroo
group_7766.fa.aln.tree,1.0,Panaroo
group_13926.fa.aln.tree,0.8913043478260869,Panaroo
group_4658.fa.aln.tree,0.8350515463917526,Panaroo
group_18342.fa.aln.tree,0.6949152542372882,Panaroo
group_11954.fa.aln.tree,0.7699115044247787,Panaroo
group_16687.fa.aln.tree,0.8571428571428571,Panaroo
group_12050.fa.aln.tree,0.8269230769230769,Panaroo
group_16093.fa.aln.tree,0.7307692307692307,Panaroo
group_16150.fa.aln.tree,0.7913043478260869,Panaroo
group_12716.fa.aln.tree,0.7962962962962963,Panaroo
group_5296.fa.aln.tree,1.0,Panaroo
group_6349.fa.aln.tree,1.0,Panaroo
group_19247.fa.aln.tree,0.9137931034482759,Panaroo
group_12411.fa.aln.tree,0.7235772357723578,Panaroo
group_2110.fa.aln.tree,0.8888888888888888,Panaroo
group_17496.fa.aln.tree,0.8584070796460177,Panaroo
group_2650.fa.aln.tree,0.7924528301886793,Panaroo
group_13519.fa.aln.tree,0.7090909090909091,Panaroo
group_2587.fa.aln.tree,0.7168141592920354,Panaroo
group_8067.fa.aln.tree,1.0,Panaroo
group_15828.fa.aln.tree,0.9789473684210527,Panaroo
group_16075.fa.aln.tree,0.9074074074074074,Panaroo
group_15972.fa.aln.tree,0.680672268907563,Panaroo
group_11714.fa.aln.tree,0.9518072289156626,Panaroo
group_11664.fa.aln.tree,0.6779661016949152,Panaroo
group_16993.fa.aln.tree,0.8787878787878788,Panaroo
group_12021.fa.aln.tree,0.9512195121951219,Panaroo
group_11612.fa.aln.tree,0.8130841121495327,Panaroo
group_17374.fa.aln.tree,0.9090909090909091,Panaroo
group_17305.fa.aln.tree,0.6833333333333333,Panaroo
group_13034.fa.aln.tree,0.9764705882352941,Panaroo
group_14388.fa.aln.tree,0.9540229885057471,Panaroo
group_13976.fa.aln.tree,0.9325842696629213,Panaroo
group_14548.fa.aln.tree,0.8620689655172413,Panaroo
group_6449.fa.aln.tree,0.8775510204081632,Panaroo
group_11695.fa.aln.tree,0.7454545454545455,Panaroo
group_11840.fa.aln.tree,0.7678571428571429,Panaroo
group_10855.fa.aln.tree,0.8105263157894737,Panaroo
group_17928.fa.aln.tree,0.75,Panaroo
group_11696.fa.aln.tree,0.8979591836734694,Panaroo
group_14117.fa.aln.tree,0.9555555555555556,Panaroo
group_17585.fa.aln.tree,0.8285714285714286,Panaroo
group_15182.fa.aln.tree,0.7117117117117117,Panaroo
group_16037.fa.aln.tree,0.8148148148148148,Panaroo
group_14486.fa.aln.tree,0.7235772357723578,Panaroo
group_4615.fa.aln.tree,0.9120879120879121,Panaroo
group_16078.fa.aln.tree,0.8421052631578947,Panaroo
group_12620.fa.aln.tree,0.6984126984126984,Panaroo
group_12837.fa.aln.tree,0.8478260869565217,Panaroo
group_17511.fa.aln.tree,0.8558558558558559,Panaroo
group_16138.fa.aln.tree,0.7457627118644068,Panaroo
group_15749.fa.aln.tree,0.7192982456140351,Panaroo
group_15256.fa.aln.tree,0.7757009345794392,Panaroo
group_14754.fa.aln.tree,0.8487394957983193,Panaroo
group_11658.fa.aln.tree,0.7068965517241379,Panaroo
group_11863.fa.aln.tree,0.6785714285714286,Panaroo
group_12272.fa.aln.tree,0.7310924369747899,Panaroo
group_16106.fa.aln.tree,0.8378378378378378,Panaroo
group_14205.fa.aln.tree,0.680672268907563,Panaroo
group_13962.fa.aln.tree,1.0,Panaroo
group_17255.fa.aln.tree,0.7837837837837838,Panaroo
group_1159.fa.aln.tree,0.6785714285714286,Panaroo
group_14386.fa.aln.tree,0.7043478260869566,Panaroo
group_3417.fa.aln.tree,0.7719298245614035,Panaroo
group_13678.fa.aln.tree,0.7719298245614035,Panaroo
group_16115.fa.aln.tree,0.92,Panaroo
group_16297.fa.aln.tree,0.75,Panaroo
group_17005.fa.aln.tree,0.6721311475409836,Panaroo
group_16108.fa.aln.tree,0.7864077669902912,Panaroo
group_16146.fa.aln.tree,0.7614678899082569,Panaroo
group_17006.fa.aln.tree,0.9191919191919192,Panaroo
group_17607.fa.aln.tree,0.851063829787234,Panaroo
group_15484.fa.aln.tree,0.7017543859649122,Panaroo
group_12280.fa.aln.tree,0.86,Panaroo
group_18023.fa.aln.tree,0.847457627118644,Panaroo
group_13686.fa.aln.tree,0.9080459770114943,Panaroo
group_6647.fa.aln.tree,1.0,Panaroo
group_13609.fa.aln.tree,0.7735849056603774,Panaroo
group_12352.fa.aln.tree,0.8947368421052632,Panaroo
group_12366.fa.aln.tree,0.8297872340425532,Panaroo
group_11972.fa.aln.tree,0.8762886597938144,Panaroo
group_1671.fa.aln.tree,0.7310924369747899,Panaroo
group_16914.fa.aln.tree,0.6814159292035398,Panaroo
group_14741.fa.aln.tree,0.7981651376146789,Panaroo
group_7434.fa.aln.tree,1.0,Panaroo
group_12900.fa.aln.tree,0.875,Panaroo
group_15998.fa.aln.tree,0.7837837837837838,Panaroo
group_15550.fa.aln.tree,0.8252427184466019,Panaroo
group_16395.fa.aln.tree,0.9325842696629213,Panaroo
group_16057.fa.aln.tree,0.8305084745762712,Panaroo
group_14934.fa.aln.tree,0.8596491228070176,Panaroo
group_13023.fa.aln.tree,0.7758620689655172,Panaroo
group_16034.fa.aln.tree,0.8348623853211009,Panaroo
group_13746.fa.aln.tree,0.8936170212765957,Panaroo
group_11600.fa.aln.tree,0.7407407407407407,Panaroo
group_16555.fa.aln.tree,0.7592592592592593,Panaroo
group_12866.fa.aln.tree,0.8214285714285714,Panaroo
group_11679.fa.aln.tree,0.9310344827586207,Panaroo
group_3816.fa.aln.tree,0.7636363636363637,Panaroo
group_12211.fa.aln.tree,0.9775280898876404,Panaroo
group_12822.fa.aln.tree,0.9029126213592233,Panaroo
group_13963.fa.aln.tree,0.8317757009345794,Panaroo
group_4526.fa.aln.tree,0.8461538461538461,Panaroo
group_3870.fa.aln.tree,0.875,Panaroo
group_8180.fa.aln.tree,0.9722222222222222,Panaroo
group_15224.fa.aln.tree,0.8301886792452831,Panaroo
group_14400.fa.aln.tree,0.8918918918918919,Panaroo
group_12365.fa.aln.tree,0.7192982456140351,Panaroo
group_11783.fa.aln.tree,0.7798165137614679,Panaroo
group_12064.fa.aln.tree,0.8319327731092437,Panaroo
group_16677.fa.aln.tree,0.7310924369747899,Panaroo
group_11677.fa.aln.tree,0.6833333333333333,Panaroo
group_18028.fa.aln.tree,0.794392523364486,Panaroo
group_14977.fa.aln.tree,0.8541666666666666,Panaroo
group_12305.fa.aln.tree,0.972972972972973,Panaroo
group_16792.fa.aln.tree,0.8421052631578947,Panaroo
group_15741.fa.aln.tree,0.7699115044247787,Panaroo
group_17984.fa.aln.tree,0.8738738738738738,Panaroo
group_19120.fa.aln.tree,0.6694214876033058,Panaroo
group_12142.fa.aln.tree,0.7435897435897436,Panaroo
group_11883.fa.aln.tree,0.7168141592920354,Panaroo
group_7961.fa.aln.tree,0.9736842105263158,Panaroo
group_11837.fa.aln.tree,0.7592592592592593,Panaroo
group_19078.fa.aln.tree,0.8294573643410853,Panaroo
group_11681.fa.aln.tree,0.9493670886075949,Panaroo
group_11985.fa.aln.tree,0.8613861386138614,Panaroo
group_13959.fa.aln.tree,0.7857142857142857,Panaroo
group_16197.fa.aln.tree,0.8666666666666667,Panaroo
group_12097.fa.aln.tree,0.9487179487179487,Panaroo
group_12007.fa.aln.tree,0.7288135593220338,Panaroo
group_11974.fa.aln.tree,0.7037037037037037,Panaroo
group_13355.fa.aln.tree,0.8653846153846154,Panaroo
group_17636.fa.aln.tree,0.8526315789473684,Panaroo
group_14971.fa.aln.tree,0.9157894736842105,Panaroo
group_11702.fa.aln.tree,0.9120879120879121,Panaroo
group_11733.fa.aln.tree,1.0,Panaroo
group_14861.fa.aln.tree,0.7699115044247787,Panaroo
group_5887.fa.aln.tree,1.0,Panaroo
group_11760.fa.aln.tree,0.7547169811320755,Panaroo
group_16410.fa.aln.tree,0.8383838383838383,Panaroo
group_11831.fa.aln.tree,0.9743589743589743,Panaroo
group_12956.fa.aln.tree,0.9101123595505618,Panaroo
group_12447.fa.aln.tree,0.8214285714285714,Panaroo
group_15988.fa.aln.tree,0.7678571428571429,Panaroo
group_3265.fa.aln.tree,0.8415841584158416,Panaroo
group_14538.fa.aln.tree,0.9058823529411765,Panaroo
group_19225.fa.aln.tree,0.8604651162790697,Panaroo
group_13612.fa.aln.tree,0.8217821782178217,Panaroo
group_8847.fa.aln.tree,0.9,Panaroo
group_5728.fa.aln.tree,0.9529411764705882,Panaroo
group_15066.fa.aln.tree,0.7931034482758621,Panaroo
group_18225.fa.aln.tree,0.7606837606837606,Panaroo
group_17242.fa.aln.tree,0.6507936507936508,Panaroo
group_13290.fa.aln.tree,0.9736842105263158,Panaroo
group_4854.fa.aln.tree,0.7142857142857143,Panaroo
group_12023.fa.aln.tree,0.7565217391304347,Panaroo
group_12814.fa.aln.tree,0.8,Panaroo
group_12125.fa.aln.tree,0.7543859649122807,Panaroo
group_14263.fa.aln.tree,0.95,Panaroo
group_12276.fa.aln.tree,0.7547169811320755,Panaroo
group_11613.fa.aln.tree,0.8938053097345132,Panaroo
group_14732.fa.aln.tree,0.7719298245614035,Panaroo
group_16113.fa.aln.tree,0.900990099009901,Panaroo
group_12672.fa.aln.tree,1.0,Panaroo
group_12011.fa.aln.tree,0.7623762376237624,Panaroo
group_17510.fa.aln.tree,0.8476190476190476,Panaroo
group_11986.fa.aln.tree,0.948051948051948,Panaroo
group_14147.fa.aln.tree,0.851063829787234,Panaroo
group_11713.fa.aln.tree,0.8095238095238095,Panaroo
group_15851.fa.aln.tree,0.9347826086956522,Panaroo
group_6450.fa.aln.tree,0.8198198198198198,Panaroo
group_2307.fa.aln.tree,0.6752136752136753,Panaroo
group_13395.fa.aln.tree,0.8279569892473119,Panaroo
group_13311.fa.aln.tree,0.8333333333333334,Panaroo
group_19174.fa.aln.tree,0.7543859649122807,Panaroo
group_15216.fa.aln.tree,0.7166666666666667,Panaroo
group_18331.fa.aln.tree,0.8415841584158416,Panaroo
group_12249.fa.aln.tree,0.8803418803418803,Panaroo
group_12193.fa.aln.tree,0.9139784946236559,Panaroo
group_13419.fa.aln.tree,0.922077922077922,Panaroo
group_14924.fa.aln.tree,0.8348623853211009,Panaroo
group_16274.fa.aln.tree,0.8245614035087719,Panaroo_refound
group_16460.fa.aln.tree,0.7435897435897436,Panaroo_refound
group_7170.fa.aln.tree,0.8901098901098901,Panaroo_refound
group_12168.fa.aln.tree,0.9534883720930233,Panaroo_refound
group_15098.fa.aln.tree,0.8679245283018868,Panaroo_refound
group_6833.fa.aln.tree,1.0,Panaroo_refound
group_12903.fa.aln.tree,0.9591836734693877,Panaroo_refound
group_15527.fa.aln.tree,0.8461538461538461,Panaroo_refound
group_14917.fa.aln.tree,0.8938053097345132,Panaroo_refound
group_16464.fa.aln.tree,0.7090909090909091,Panaroo_refound
group_11745.fa.aln.tree,0.7586206896551724,Panaroo_refound
group_16283.fa.aln.tree,0.8584070796460177,Panaroo_refound
group_13337.fa.aln.tree,0.9029126213592233,Panaroo_refound
group_14067.fa.aln.tree,0.6638655462184874,Panaroo_refound
group_11825.fa.aln.tree,0.9545454545454546,Panaroo_refound
group_15071.fa.aln.tree,0.8666666666666667,Panaroo_refound
group_5295.fa.aln.tree,0.9058823529411765,Panaroo_refound
group_14519.fa.aln.tree,0.6166666666666667,Panaroo_refound
group_14065.fa.aln.tree,0.9310344827586207,Panaroo_refound
group_12108.fa.aln.tree,0.8317757009345794,Panaroo_refound
group_11978.fa.aln.tree,0.7669902912621359,Panaroo_refound
group_17623.fa.aln.tree,0.8803418803418803,Panaroo_refound
group_21514.fa.aln.tree,0.0,Panaroo_refound
group_11811.fa.aln.tree,0.8850574712643678,Panaroo_refound
group_15755.fa.aln.tree,0.7924528301886793,Panaroo_refound
group_12973.fa.aln.tree,0.9285714285714286,Panaroo_refound
group_12184.fa.aln.tree,0.9387755102040817,Panaroo_refound
group_12852.fa.aln.tree,0.7962962962962963,Panaroo_refound
group_11896.fa.aln.tree,0.8811881188118812,Panaroo_refound
group_13203.fa.aln.tree,0.8723404255319149,Panaroo_refound
group_15684.fa.aln.tree,0.9069767441860465,Panaroo_refound
group_17094.fa.aln.tree,0.82,Panaroo_refound
group_13254.fa.aln.tree,0.7192982456140351,Panaroo_refound
group_15228.fa.aln.tree,0.6896551724137931,Panaroo_refound
group_14485.fa.aln.tree,0.88,Panaroo_refound
group_18085.fa.aln.tree,0.7913043478260869,Panaroo_refound
group_11849.fa.aln.tree,0.9166666666666666,Panaroo_refound
group_11957.fa.aln.tree,0.8350515463917526,Panaroo_refound
group_11718.fa.aln.tree,0.8604651162790697,Panaroo_refound
group_12359.fa.aln.tree,0.801980198019802,Panaroo_refound
group_16604.fa.aln.tree,0.8679245283018868,Panaroo_refound
group_15166.fa.aln.tree,0.7959183673469388,Panaroo_refound
group_12733.fa.aln.tree,0.7142857142857143,Panaroo_refound
group_2667.fa.aln.tree,0.7241379310344828,Panaroo_refound
group_16352.fa.aln.tree,0.7241379310344828,Panaroo_refound
group_17718.fa.aln.tree,0.794392523364486,Panaroo_refound
group_13729.fa.aln.tree,0.8446601941747572,Panaroo_refound
group_12246.fa.aln.tree,0.7168141592920354,Panaroo_refound
group_4977.fa.aln.tree,0.8317757009345794,Panaroo_refound
group_13438.fa.aln.tree,0.8888888888888888,Panaroo_refound
group_15018.fa.aln.tree,0.88,Panaroo_refound
group_15680.fa.aln.tree,0.7222222222222222,Panaroo_refound
group_12638.fa.aln.tree,0.7543859649122807,Panaroo_refound
group_13667.fa.aln.tree,0.6612903225806451,Panaroo_refound
group_13449.fa.aln.tree,0.8163265306122449,Panaroo_refound
group_4942.fa.aln.tree,0.7614678899082569,Panaroo_refound
group_16647.fa.aln.tree,0.7570093457943925,Panaroo_refound
group_12145.fa.aln.tree,0.7647058823529411,Panaroo_refound
group_18941.fa.aln.tree,0.8813559322033898,Panaroo_refound
group_12712.fa.aln.tree,0.7606837606837606,Panaroo_refound
group_15763.fa.aln.tree,0.7627118644067796,Panaroo_refound
group_4090.fa.aln.tree,0.9518072289156626,Panaroo_refound
group_14640.fa.aln.tree,0.8151260504201681,Panaroo_refound
group_555.fa.aln.tree,0.6859504132231405,Panaroo_refound
group_15604.fa.aln.tree,0.8305084745762712,Panaroo_refound
group_14178.fa.aln.tree,0.9120879120879121,Panaroo_refound
group_12053.fa.aln.tree,0.8490566037735849,Panaroo_refound
group_11640.fa.aln.tree,0.7321428571428571,Panaroo_refound
group_14420.fa.aln.tree,0.7777777777777778,Panaroo_refound
group_13190.fa.aln.tree,0.9393939393939394,Panaroo_refound
group_12088.fa.aln.tree,1.0,Panaroo_refound
group_20281.fa.aln.tree,0.9206349206349206,Panaroo_refound
group_16387.fa.aln.tree,0.8446601941747572,Panaroo_refound
group_11916.fa.aln.tree,0.9777777777777777,Panaroo_refound
group_20186.fa.aln.tree,0.8947368421052632,Panaroo_refound
group_12858.fa.aln.tree,0.8245614035087719,Panaroo_refound
group_17638.fa.aln.tree,0.82,Panaroo_refound
group_12896.fa.aln.tree,0.7818181818181819,Panaroo_refound
group_14814.fa.aln.tree,0.7580645161290323,Panaroo_refound
group_13330.fa.aln.tree,0.9743589743589743,Panaroo_refound
group_12027.fa.aln.tree,0.8878504672897196,Panaroo_refound
group_16622.fa.aln.tree,0.6470588235294118,Panaroo_refound
group_12912.fa.aln.tree,0.7981651376146789,Panaroo_refound
group_687.fa.aln.tree,0.7886178861788617,Panaroo_refound
group_2467.fa.aln.tree,0.7217391304347827,Panaroo_refound
group_12958.fa.aln.tree,0.851063829787234,Panaroo_refound
group_16016.fa.aln.tree,0.7894736842105263,Panaroo_refound
group_14929.fa.aln.tree,0.8627450980392157,Panaroo_refound
group_4175.fa.aln.tree,0.7623762376237624,Panaroo_refound
group_11608.fa.aln.tree,1.0,Panaroo_refound
group_12138.fa.aln.tree,0.8235294117647058,Panaroo_refound
group_14507.fa.aln.tree,0.8585858585858586,Panaroo_refound
group_11604.fa.aln.tree,0.797979797979798,Panaroo_refound
group_17179.fa.aln.tree,0.7241379310344828,Panaroo_refound
group_11764.fa.aln.tree,0.8632478632478633,Panaroo_refound
group_16157.fa.aln.tree,0.9545454545454546,Panaroo_refound
group_13444.fa.aln.tree,0.8909090909090909,Panaroo_refound
group_6241.fa.aln.tree,0.9080459770114943,Panaroo_refound
group_14006.fa.aln.tree,0.9310344827586207,Panaroo_refound
group_13501.fa.aln.tree,0.8373983739837398,Panaroo_refound
group_15491.fa.aln.tree,0.7777777777777778,Panaroo_refound
group_6836.fa.aln.tree,1.0,Panaroo_refound
group_15704.fa.aln.tree,0.8095238095238095,Panaroo_refound
group_16475.fa.aln.tree,0.8478260869565217,Panaroo_refound
group_11666.fa.aln.tree,0.8476190476190476,Panaroo_refound
group_12644.fa.aln.tree,0.8518518518518519,Panaroo_refound
group_16236.fa.aln.tree,0.801980198019802,Panaroo_refound
group_6024.fa.aln.tree,0.9726027397260274,Panaroo_refound
group_12111.fa.aln.tree,0.7894736842105263,Panaroo_refound
group_12917.fa.aln.tree,0.8,Panaroo_refound
group_16144.fa.aln.tree,0.8762886597938144,Panaroo_refound
group_21473.fa.aln.tree,0.0,Panaroo_refound
group_18472.fa.aln.tree,0.7288135593220338,Panaroo_refound
group_12093.fa.aln.tree,0.7142857142857143,Panaroo_refound
group_15115.fa.aln.tree,0.7523809523809524,Panaroo_refound
group_11822.fa.aln.tree,0.8181818181818182,Panaroo_refound
group_13375.fa.aln.tree,0.8653846153846154,Panaroo_refound
group_10842.fa.aln.tree,0.7391304347826086,Panaroo_refound
group_13530.fa.aln.tree,0.9157894736842105,Panaroo_refound
group_11763.fa.aln.tree,0.8901098901098901,Panaroo_refound
group_16218.fa.aln.tree,0.7230769230769231,Panaroo_refound
group_11915.fa.aln.tree,0.8924731182795699,Panaroo_refound
group_12391.fa.aln.tree,0.9466666666666667,Panaroo_refound
group_11650.fa.aln.tree,0.9368421052631579,Panaroo_refound
group_18566.fa.aln.tree,0.7627118644067796,Panaroo_refound
group_7214.fa.aln.tree,0.9191919191919192,Panaroo_refound
group_13051.fa.aln.tree,0.9318181818181818,Panaroo_refound
group_17369.fa.aln.tree,0.6923076923076923,Panaroo_refound
group_17844.fa.aln.tree,0.7297297297297297,Panaroo_refound
group_15596.fa.aln.tree,0.7264957264957265,Panaroo_refound
group_16476.fa.aln.tree,0.8035714285714286,Panaroo_refound
group_13710.fa.aln.tree,1.0,Panaroo_refound
group_12148.fa.aln.tree,0.8703703703703703,Panaroo_refound
group_12817.fa.aln.tree,0.7796610169491526,Panaroo_refound
group_18248.fa.aln.tree,0.7627118644067796,Panaroo_refound
group_12945.fa.aln.tree,0.9259259259259259,Panaroo_refound
group_7962.fa.aln.tree,0.9036144578313253,Panaroo_refound
group_16761.fa.aln.tree,0.6910569105691057,Panaroo_refound
group_4525.fa.aln.tree,0.86,Panaroo_refound
group_12248.fa.aln.tree,0.8392857142857143,Panaroo_refound
group_14896.fa.aln.tree,0.696,Panaroo_refound
group_3480.fa.aln.tree,0.9428571428571428,Panaroo_refound
group_2223.fa.aln.tree,0.7543859649122807,Panaroo_refound
group_11867.fa.aln.tree,0.8245614035087719,Panaroo_refound
group_12807.fa.aln.tree,0.811965811965812,Panaroo_refound
group_17055.fa.aln.tree,0.65,Panaroo_refound
group_12976.fa.aln.tree,0.8217821782178217,Panaroo_refound
group_6085.fa.aln.tree,0.927710843373494,Panaroo_refound
group_14392.fa.aln.tree,0.803921568627451,Panaroo_refound
group_14335.fa.aln.tree,0.8936170212765957,Panaroo_refound
group_11739.fa.aln.tree,0.8613861386138614,Panaroo_refound
group_1914.fa.aln.tree,0.7522123893805309,Panaroo_refound
group_13645.fa.aln.tree,0.7981651376146789,Panaroo_refound
group_17427.fa.aln.tree,0.6721311475409836,Panaroo_refound
group_19900.fa.aln.tree,0.7543859649122807,Panaroo_refound
group_10815.fa.aln.tree,0.9101123595505618,Panaroo_refound
group_11705.fa.aln.tree,0.7391304347826086,Panaroo_refound
group_12876.fa.aln.tree,0.801980198019802,Panaroo_refound
group_11577.fa.aln.tree,0.7272727272727273,Panaroo_refound
group_14059.fa.aln.tree,0.7757009345794392,Panaroo_refound
group_13778.fa.aln.tree,0.8723404255319149,Panaroo_refound
group_11589.fa.aln.tree,0.8736842105263158,Panaroo_refound
group_14069.fa.aln.tree,0.8148148148148148,Panaroo_refound
group_9218.fa.aln.tree,1.0,Panaroo_refound
group_14550.fa.aln.tree,0.7523809523809524,Panaroo_refound
group_4202.fa.aln.tree,0.8476190476190476,Panaroo_refound
group_17853.fa.aln.tree,0.8018018018018018,Panaroo_refound
group_2756.fa.aln.tree,0.7884615384615384,Panaroo_refound
group_18758.fa.aln.tree,0.8,Panaroo_refound
group_17339.fa.aln.tree,0.6410256410256411,Panaroo_refound
group_13224.fa.aln.tree,0.927710843373494,Panaroo_refound
group_17023.fa.aln.tree,0.7264957264957265,Panaroo_refound
group_14157.fa.aln.tree,0.7217391304347827,Panaroo_refound
group_18570.fa.aln.tree,0.7288135593220338,Panaroo_refound
group_12078.fa.aln.tree,0.8317757009345794,Panaroo_refound
group_16112.fa.aln.tree,0.7962962962962963,Panaroo_refound
group_11902.fa.aln.tree,0.8148148148148148,Panaroo_refound
group_16079.fa.aln.tree,0.7699115044247787,Panaroo_refound
group_13245.fa.aln.tree,0.8571428571428571,Panaroo_refound
group_13754.fa.aln.tree,0.8230088495575221,Panaroo_refound
group_17522.fa.aln.tree,0.7818181818181819,Panaroo_refound
group_7869.fa.aln.tree,0.8681318681318682,Panaroo_refound
group_15587.fa.aln.tree,0.6779661016949152,Panaroo_refound
group_7305.fa.aln.tree,0.9529411764705882,Panaroo_refound
group_8998.fa.aln.tree,1.0,Panaroo_refound
group_4825.fa.aln.tree,0.7821782178217822,Panaroo_refound
group_16870.fa.aln.tree,0.8363636363636363,Panaroo_refound
group_15094.fa.aln.tree,0.8392857142857143,Panaroo_refound
group_12008.fa.aln.tree,0.7818181818181819,Panaroo_refound
group_18586.fa.aln.tree,0.8703703703703703,Panaroo_refound
group_12823.fa.aln.tree,0.875,Panaroo_refound
group_7765.fa.aln.tree,1.0,Panaroo_refound
group_12787.fa.aln.tree,0.883495145631068,Panaroo_refound
group_5227.fa.aln.tree,0.8494623655913979,Panaroo_refound
group_15012.fa.aln.tree,0.9753086419753086,Panaroo_refound
group_5595.fa.aln.tree,0.8653846153846154,Panaroo_refound
group_13835.fa.aln.tree,0.9101123595505618,Panaroo_refound
group_12122.fa.aln.tree,0.9726027397260274,Panaroo_refound
group_14208.fa.aln.tree,0.7247706422018348,Panaroo_refound
group_17066.fa.aln.tree,0.5929203539823009,Panaroo_refound
group_13048.fa.aln.tree,0.7565217391304347,Panaroo_refound
group_3197.fa.aln.tree,0.7547169811320755,Panaroo_refound
group_18584.fa.aln.tree,0.7345132743362832,Panaroo_refound
group_16385.fa.aln.tree,0.9512195121951219,Panaroo_refound
group_13987.fa.aln.tree,0.8252427184466019,Panaroo_refound
group_14682.fa.aln.tree,0.8556701030927835,Panaroo_refound
group_2588.fa.aln.tree,0.8070175438596491,Panaroo_refound
group_3653.fa.aln.tree,0.9726027397260274,Panaroo_refound
